Name,Goals,Big chances missed,Successful dribbles %,Total shots,Headed goals,Set piece conversion %,Tackles,Interceptions,Penalty committed,Clearances,Errors lead to goal,Dribbled past,Big chances created,Assists,Total passes,Accurate passes %,Accurate final third passes,Accurate long balls %,Saves,Clean sheets,Penalties faced,Penalties saved,Goals conceded inside the box,Goals conceded outside the box,Yellow cards,Red cards,Aerial duels won %,Total duels won %,Was fouled,Fouls,Appearances,Age Range,Position,League,Level
Santiago Rebagliati,0.11,0.0,100.0,1.11,0.0,0.0,0.11,0.22,0.0,0.11,0.0,0.11,0.0,0.0,8.56,63.64,3.22,28.57,0.0,0.0,0.0,0.0,0.44,0.0,0.11,0.0,61.11,54.29,0.56,0.33,9,2,4,Peru Liga 1,3
Bryan Urrutia,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1,1,3,Peru Liga 1,3
Jhunior Berrocal,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,85.71,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.67,0.0,1.0,1,2,3,Peru Liga 1,3
Diego Angles,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,2.0,0.0,0.5,0.0,0.0,30.0,90.0,1.0,33.33,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,16.67,42.86,0.5,1.0,2,2,2,Peru Liga 1,3
Giancarlo Peña,0.0,0.0,0.0,0.33,0.0,0.0,1.33,1.67,0.0,1.67,0.0,0.33,0.0,0.0,23.0,72.46,1.0,29.41,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,77.78,1.0,0.0,3,3,2,Peru Liga 1,3
Salomon Libman,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,0.0,0.97,0.0,0.03,0.0,0.0,20.43,62.32,0.87,41.58,3.1,0.2,0.2,0.03,1.4,0.13,0.1,0.03,83.33,76.92,0.1,0.0,30,3,1,Peru Liga 1,3
Erick Barrios,0.04,0.04,52.38,0.84,0.0,0.0,2.4,0.8,0.0,1.12,0.0,1.08,0.08,0.0,25.36,74.76,5.32,59.6,0.0,0.04,0.0,0.0,1.36,0.2,0.16,0.04,47.3,50.34,1.76,2.0,25,2,3,Peru Liga 1,3
Carlos Cabello,0.03,0.0,47.54,0.23,0.0,0.0,1.5,0.8,0.0,0.67,0.0,0.4,0.2,0.13,26.33,76.33,5.6,48.78,0.0,0.03,0.0,0.0,0.77,0.07,0.0,0.0,61.11,58.01,0.67,0.43,30,2,2,Peru Liga 1,3
Marco Huaman,0.03,0.1,58.62,1.03,0.0,0.0,1.45,0.69,0.03,0.69,0.0,0.55,0.1,0.0,33.24,85.68,8.79,47.73,0.0,0.1,0.0,0.0,0.62,0.17,0.07,0.0,42.86,58.79,1.62,0.69,29,1,2,Peru Liga 1,3
Italo Regalado,0.08,0.15,25.0,1.31,0.08,0.0,1.15,0.54,0.0,0.38,0.0,0.46,0.08,0.15,12.31,70.63,3.85,62.5,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,43.59,40.19,0.69,1.77,13,2,4,Peru Liga 1,3
Victor Perlaza,0.26,0.18,44.44,1.62,0.06,0.0,0.06,0.06,0.0,0.18,0.0,0.09,0.0,0.0,7.41,78.17,2.82,80.0,0.0,0.03,0.0,0.0,0.44,0.09,0.03,0.0,25.0,38.15,1.26,0.79,34,2,3,Peru Liga 1,3
Aldair Salazar,0.03,0.0,33.33,0.67,0.03,0.0,1.57,2.1,0.1,3.07,0.0,0.3,0.03,0.0,27.93,72.43,3.23,36.32,0.0,0.13,0.0,0.0,1.37,0.2,0.17,0.03,54.0,54.21,0.43,1.37,30,2,2,Peru Liga 1,3
Kevin Serna,0.47,0.42,43.82,3.21,0.0,0.0,1.26,0.58,0.0,0.47,0.0,0.53,0.21,0.42,15.11,70.38,4.74,39.13,0.0,0.26,0.0,0.0,1.68,0.0,0.16,0.0,56.76,46.5,1.53,1.0,19,2,3,Peru Liga 1,3
Joyce Conde,0.26,0.26,28.57,1.16,0.11,0.0,0.42,0.21,0.0,0.63,0.0,0.21,0.11,0.0,10.68,63.55,2.68,0.0,0.0,0.0,0.0,0.0,0.68,0.21,0.11,0.0,54.84,49.33,0.68,1.32,19,3,4,Peru Liga 1,3
Joffré Escobar,0.28,0.24,39.13,1.59,0.17,1.15,0.31,0.0,0.0,0.45,0.0,0.21,0.03,0.0,13.69,74.56,4.45,56.25,0.0,0.03,0.0,0.0,0.76,0.0,0.1,0.0,42.67,45.11,1.14,0.72,29,2,4,Peru Liga 1,3
Axel Moyano,0.04,0.0,50.0,0.14,0.0,0.0,2.64,1.86,0.0,0.36,0.0,1.11,0.07,0.04,38.18,84.28,6.61,64.14,0.0,0.11,0.0,0.0,1.93,0.18,0.46,0.04,47.37,48.16,1.18,2.21,28,1,3,Peru Liga 1,3
Emilio Gutiérrez,0.0,0.0,0.0,0.75,0.0,0.0,1.75,1.75,0.0,7.0,0.0,1.13,0.0,0.0,18.63,63.76,1.88,34.29,0.0,0.13,0.0,0.0,1.63,0.0,0.38,0.0,69.57,57.69,0.0,0.75,8,3,2,Peru Liga 1,3
Diego Carabaño,0.0,0.06,40.0,1.06,0.0,0.0,0.38,0.06,0.0,0.0,0.0,0.19,0.06,0.0,13.13,80.0,4.63,63.27,0.0,0.0,0.0,0.0,0.13,0.06,0.0,0.0,100.0,39.29,0.06,0.5,16,2,3,Peru Liga 1,3
Tarek Carranza,0.09,0.05,25.0,0.91,0.0,0.0,1.23,1.0,0.0,1.41,0.0,0.73,0.05,0.0,29.41,78.67,5.23,59.22,0.0,0.23,0.0,0.0,1.14,0.0,0.14,0.0,63.33,48.46,0.73,1.36,22,3,3,Peru Liga 1,3
Renato Espinosa,0.2,0.1,57.14,1.1,0.0,0.0,0.27,0.07,0.0,0.3,0.0,0.1,0.03,0.03,8.23,68.42,1.87,53.85,0.0,0.03,0.0,0.0,0.53,0.1,0.07,0.0,53.23,50.43,0.43,0.43,30,2,4,Peru Liga 1,3
Gu Choi,0.08,0.17,66.67,0.75,0.08,0.0,1.67,1.08,0.0,5.42,0.0,0.42,0.0,0.0,21.42,67.32,1.08,30.67,0.0,0.08,0.0,0.0,1.75,0.0,0.25,0.08,48.65,56.63,0.67,0.75,12,2,2,Peru Liga 1,3
Jose Antonio Parodi,0.1,0.0,25.0,0.8,0.0,0.0,0.5,0.7,0.0,0.4,0.0,0.3,0.2,0.0,20.8,82.21,3.7,72.73,0.0,0.0,0.0,0.0,0.6,0.2,0.1,0.0,20.0,33.33,0.5,1.1,10,2,3,Peru Liga 1,3
Nicolás Ortíz,0.07,0.03,71.43,0.66,0.03,0.0,1.62,1.72,0.03,3.38,0.0,0.48,0.07,0.0,40.24,69.15,3.66,40.87,0.0,0.21,0.0,0.0,1.41,0.1,0.34,0.07,55.34,57.56,0.97,1.24,29,2,2,Peru Liga 1,3
Diego Chávez,0.11,0.18,37.5,1.86,0.0,0.0,0.93,0.43,0.0,1.29,0.0,0.14,0.11,0.18,14.25,71.18,4.25,45.24,0.0,0.07,0.0,0.0,0.89,0.21,0.14,0.04,36.89,36.64,0.46,1.39,28,2,4,Peru Liga 1,3
Hernán Rengifo,0.39,0.28,33.33,1.17,0.22,0.0,0.33,0.0,0.0,0.61,0.0,0.17,0.06,0.0,8.5,63.4,2.06,50.0,0.0,0.11,0.0,0.0,1.06,0.06,0.11,0.06,55.0,54.35,0.72,0.61,18,3,4,Peru Liga 1,3
Lucas Federico Trejo,0.1,0.07,83.33,0.34,0.0,0.0,0.9,1.66,0.0,4.59,0.03,0.62,0.0,0.0,55.17,86.44,4.31,49.13,0.0,0.21,0.0,0.0,1.55,0.17,0.21,0.0,46.43,45.36,0.45,1.14,29,3,2,Peru Liga 1,3
Jean Deza,0.42,0.08,34.0,2.0,0.0,0.0,0.75,0.17,0.0,0.17,0.0,0.25,0.0,0.0,20.42,77.14,7.25,55.88,0.0,0.0,0.0,0.0,1.67,0.0,0.42,0.0,20.0,48.67,2.33,0.33,12,2,3,Peru Liga 1,3
Manuel Tejada,0.06,0.06,60.0,0.35,0.0,0.0,2.18,0.65,0.0,1.0,0.0,0.65,0.12,0.12,26.0,78.73,6.18,50.0,0.0,0.12,0.0,0.0,0.88,0.0,0.53,0.0,46.15,50.98,1.35,2.29,17,3,3,Peru Liga 1,3
Gonzalo Verón,0.07,0.37,47.96,2.19,0.07,0.0,0.63,0.26,0.04,0.78,0.0,0.33,0.3,0.26,19.19,73.94,7.22,56.41,0.0,0.04,0.0,0.0,1.63,0.22,0.15,0.04,50.82,47.73,1.93,1.52,27,3,4,Peru Liga 1,3
Gabriel Tellas,0.17,0.04,100.0,1.0,0.08,0.0,0.08,0.08,0.0,0.29,0.0,0.0,0.0,0.0,7.0,54.17,1.17,22.22,0.0,0.04,0.0,0.0,0.5,0.08,0.08,0.0,56.86,56.16,0.38,0.21,24,3,4,Peru Liga 1,3
Luis Garcia,0.1,0.05,85.71,0.48,0.0,0.0,0.38,0.1,0.0,0.05,0.0,0.57,0.0,0.05,14.57,78.76,5.57,59.46,0.0,0.0,0.0,0.0,0.19,0.05,0.0,0.0,37.5,45.59,0.67,0.67,21,3,3,Peru Liga 1,3
Luciano Recalde,0.0,0.19,100.0,1.0,0.0,0.0,0.97,0.88,0.09,2.72,0.0,0.22,0.06,0.03,44.84,79.16,3.56,47.63,0.0,0.34,0.0,0.0,0.91,0.34,0.19,0.03,69.7,61.84,0.31,1.0,32,2,2,Peru Liga 1,3
Joao Grimaldo,0.18,0.14,37.5,0.82,0.0,0.0,0.86,0.55,0.0,0.09,0.0,0.36,0.14,0.14,15.05,80.36,5.73,60.0,0.0,0.0,0.0,0.0,0.5,0.0,0.23,0.05,61.9,44.44,0.73,0.95,22,1,4,Peru Liga 1,3
Arón Sánchez,0.0,0.05,66.67,0.59,0.0,0.0,1.82,1.36,0.0,4.86,0.0,0.77,0.05,0.0,32.59,66.39,3.09,39.08,0.0,0.18,0.0,0.0,1.5,0.14,0.36,0.0,58.16,57.34,1.09,1.14,22,1,2,Peru Liga 1,3
Ayrthon Quintana,0.04,0.0,42.31,0.82,0.0,0.0,1.79,1.75,0.0,0.86,0.0,1.07,0.18,0.07,29.04,74.78,5.96,40.68,0.0,0.25,0.0,0.0,0.75,0.29,0.39,0.04,47.22,44.59,0.75,1.54,28,1,2,Peru Liga 1,3
Giancarlo Carmona,0.1,0.0,51.22,0.74,0.0,0.0,1.55,1.19,0.03,2.71,0.0,0.26,0.1,0.06,29.94,69.61,5.32,30.77,0.0,0.19,0.0,0.0,1.29,0.19,0.19,0.0,65.79,58.74,0.39,0.84,31,3,2,Peru Liga 1,3
Sinclair García,0.33,0.0,40.0,0.67,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.67,0.0,10.0,63.33,3.33,40.0,0.0,0.0,0.0,0.0,2.0,0.33,0.67,0.0,0.0,58.82,1.33,0.67,3,2,4,Peru Liga 1,3
Jorge Murrugarra,0.0,0.0,33.33,0.14,0.0,0.0,2.0,1.14,0.0,0.5,0.0,0.68,0.0,0.0,32.23,80.54,5.18,48.54,0.0,0.05,0.0,0.0,0.45,0.05,0.27,0.0,65.52,52.38,1.09,1.95,22,2,3,Peru Liga 1,3
Nicolás Olivera,0.0,0.0,100.0,0.7,0.0,0.0,1.7,1.37,0.07,3.93,0.03,0.27,0.03,0.0,31.87,68.83,3.03,39.34,0.0,0.2,0.0,0.0,1.33,0.17,0.23,0.07,56.25,58.6,0.37,1.13,30,2,2,Peru Liga 1,3
Diego Soto,0.0,0.0,58.33,0.56,0.0,0.0,1.96,1.2,0.0,0.24,0.0,0.92,0.08,0.04,23.24,81.76,5.84,71.43,0.0,0.04,0.0,0.0,1.44,0.08,0.2,0.0,25.93,40.53,0.56,1.72,25,1,3,Peru Liga 1,3
Anthony Rosell,0.07,0.0,66.67,0.7,0.03,0.0,0.93,0.5,0.0,0.57,0.0,0.47,0.03,0.0,15.47,75.0,4.03,53.52,0.0,0.13,0.0,0.0,0.43,0.1,0.13,0.03,68.0,55.8,0.87,0.67,30,2,2,Peru Liga 1,3
Christian Ramos,0.0,0.0,100.0,0.36,0.0,0.0,0.64,0.91,0.05,2.18,0.0,0.18,0.0,0.0,31.91,84.9,3.27,54.74,0.0,0.36,0.0,0.0,0.45,0.09,0.27,0.0,55.56,43.93,0.32,1.5,22,3,2,Peru Liga 1,3
Alvaro Ampuero,0.04,0.0,82.61,0.58,0.0,0.0,1.85,2.08,0.15,3.5,0.0,0.35,0.04,0.04,27.23,73.16,2.65,38.18,0.0,0.12,0.0,0.0,1.73,0.23,0.19,0.0,53.49,56.67,0.88,1.77,26,3,2,Peru Liga 1,3
Juan Tuesta,0.13,0.0,66.67,0.7,0.0,0.0,2.87,0.91,0.17,0.83,0.0,1.3,0.09,0.04,32.52,71.52,6.13,44.44,0.0,0.09,0.0,0.0,1.57,0.26,0.39,0.04,53.33,47.97,1.22,2.7,23,2,3,Peru Liga 1,3
Juan Morales,0.0,0.03,70.97,0.17,0.0,0.0,2.48,1.1,0.0,1.03,0.03,0.83,0.1,0.07,42.97,84.43,7.69,49.14,0.0,0.14,0.0,0.0,1.31,0.21,0.34,0.03,41.07,52.24,1.59,1.79,29,3,3,Peru Liga 1,3
Arley Rodríguez,0.13,0.07,40.74,0.7,0.07,0.0,0.97,0.4,0.0,0.47,0.0,0.37,0.07,0.13,14.43,76.21,4.43,40.0,0.0,0.03,0.0,0.0,0.2,0.1,0.3,0.0,56.6,51.03,1.8,1.23,30,2,4,Peru Liga 1,3
Kevin Quevedo,0.16,0.4,44.68,2.12,0.0,0.0,0.44,0.16,0.0,0.04,0.0,0.2,0.2,0.2,11.2,73.21,5.16,44.44,0.0,0.04,0.0,0.0,0.36,0.0,0.16,0.04,41.67,44.76,0.88,0.52,25,2,3,Peru Liga 1,3
Relly Fernández,0.14,0.14,44.19,1.32,0.0,0.0,1.0,0.25,0.0,0.21,0.0,0.5,0.11,0.11,10.54,81.02,3.36,62.96,0.0,0.04,0.0,0.0,0.57,0.11,0.21,0.0,41.46,43.18,1.11,1.25,28,2,3,Peru Liga 1,3
Sebastián Gonzalez Zela,0.12,0.06,66.67,1.24,0.06,0.0,0.06,0.0,0.0,0.41,0.0,0.0,0.06,0.0,10.0,57.65,2.18,50.0,0.0,0.0,0.0,0.0,0.53,0.12,0.06,0.0,50.0,51.16,0.76,0.24,17,1,4,Peru Liga 1,3
Jesus Chavez,0.1,0.24,40.63,1.14,0.05,0.95,1.19,0.43,0.0,0.71,0.0,0.62,0.14,0.1,16.1,74.26,4.57,46.43,0.0,0.05,0.0,0.0,1.19,0.05,0.29,0.05,45.45,49.05,1.9,1.19,21,3,4,Peru Liga 1,3
Luis Ramírez,0.07,0.0,44.9,0.83,0.03,0.0,1.72,0.69,0.03,0.69,0.0,0.83,0.07,0.03,35.34,79.8,10.48,64.94,0.0,0.14,0.0,0.0,1.21,0.1,0.31,0.03,50.65,50.25,3.21,2.28,29,3,3,Peru Liga 1,3
Alexis Rodríguez,0.32,0.11,36.11,1.71,0.04,0.0,0.54,0.32,0.04,0.14,0.0,0.75,0.18,0.14,15.86,76.35,4.25,64.52,0.0,0.04,0.0,0.0,1.07,0.14,0.21,0.0,25.71,38.46,1.25,0.82,28,2,4,Peru Liga 1,3
Federico Nicosia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,13.5,44.44,1.75,34.09,2.0,0.25,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,Peru Liga 1,3
Óscar Pinto,0.0,0.0,44.44,1.13,0.0,0.0,0.88,0.0,0.0,0.25,0.0,0.25,0.0,0.0,7.75,77.42,1.88,100.0,0.0,0.13,0.0,0.0,0.13,0.13,0.0,0.0,40.0,52.38,1.13,0.5,8,1,4,Peru Liga 1,3
Hugo Ancajima,0.0,0.0,46.43,0.41,0.0,0.0,1.88,1.76,0.0,2.71,0.0,0.65,0.12,0.18,20.82,75.14,3.47,28.77,0.0,0.24,0.0,0.0,1.41,0.06,0.18,0.0,50.0,56.14,0.76,0.76,17,2,2,Peru Liga 1,3
Jonathan Bilbao,0.0,0.12,50.0,0.59,0.0,0.0,1.65,1.29,0.0,4.24,0.0,0.18,0.0,0.0,23.12,73.54,1.47,39.22,0.0,0.18,0.0,0.0,1.0,0.24,0.29,0.06,63.79,58.87,0.41,1.35,17,1,2,Peru Liga 1,3
Jeickson Reyes,0.0,0.0,75.0,0.14,0.0,0.0,0.64,1.0,0.0,2.29,0.0,0.5,0.07,0.07,18.43,70.54,3.29,46.48,0.0,0.57,0.0,0.0,1.14,0.0,0.57,0.0,70.59,55.38,0.86,0.86,14,3,2,Peru Liga 1,3
Santiago Arias,0.07,0.03,50.0,1.21,0.03,0.0,1.76,0.97,0.03,1.34,0.0,0.97,0.0,0.03,30.86,78.77,4.93,56.03,0.0,0.07,0.0,0.0,0.66,0.28,0.48,0.03,52.27,57.2,2.45,1.34,29,2,3,Peru Liga 1,3
Aryan Romani,0.05,0.0,61.54,1.1,0.0,0.0,0.33,0.14,0.0,0.14,0.0,0.14,0.05,0.14,8.29,79.31,2.62,41.67,0.0,0.0,0.0,0.0,0.67,0.1,0.0,0.0,33.33,48.89,0.86,0.57,21,1,4,Peru Liga 1,3
Miguel Cornejo,0.06,0.0,50.0,0.41,0.0,0.0,1.0,0.41,0.0,0.18,0.0,0.47,0.0,0.0,17.29,86.39,4.0,61.9,0.0,0.0,0.0,0.0,0.18,0.06,0.12,0.0,62.5,54.44,1.18,0.94,17,1,3,Peru Liga 1,3
Fernando Pacheco,0.0,0.0,55.56,0.71,0.0,0.0,0.43,0.0,0.0,0.29,0.0,0.29,0.14,0.29,10.43,83.56,4.57,66.67,0.0,0.0,0.0,0.0,0.71,0.14,0.29,0.0,33.33,45.45,0.86,0.71,7,1,3,Peru Liga 1,3
Paulo De La Cruz,0.09,0.09,43.48,1.09,0.04,0.0,1.13,0.57,0.0,0.04,0.0,0.57,0.09,0.13,16.17,80.38,5.65,55.0,0.0,0.09,0.0,0.0,0.78,0.04,0.04,0.0,17.39,47.31,1.65,0.96,23,1,3,Peru Liga 1,3
Manuel Ganoza,0.05,0.1,100.0,0.29,0.05,0.0,0.86,1.52,0.0,2.71,0.0,0.38,0.0,0.0,16.95,76.4,1.29,48.28,0.0,0.19,0.0,0.0,1.05,0.19,0.38,0.0,55.1,48.18,0.14,1.14,21,1,2,Peru Liga 1,3
Kevin Moreno,0.0,0.0,55.56,0.0,0.0,0.0,2.52,1.62,0.05,2.48,0.0,1.05,0.0,0.05,32.24,74.89,4.43,50.0,0.0,0.05,0.0,0.0,1.19,0.24,0.24,0.0,56.67,57.33,0.52,0.76,21,2,2,Peru Liga 1,3
Piero Vivanco,0.07,0.04,52.31,0.96,0.0,0.0,1.52,0.44,0.0,0.22,0.0,0.74,0.04,0.0,22.67,81.05,7.04,62.79,0.0,0.07,0.0,0.0,1.04,0.07,0.19,0.0,41.18,47.83,1.04,1.07,27,1,3,Peru Liga 1,3
Erick Gonzales,0.0,0.0,71.43,0.95,0.0,0.0,1.25,1.1,0.0,1.5,0.0,0.7,0.05,0.0,24.1,77.18,3.85,40.3,0.0,0.05,0.0,0.0,0.7,0.1,0.4,0.05,56.76,53.44,0.95,1.05,20,2,3,Peru Liga 1,3
Charles Monsalvo,0.22,0.11,37.5,1.0,0.0,0.0,0.44,0.22,0.0,0.0,0.0,0.11,0.06,0.06,7.94,88.11,2.67,77.78,0.0,0.0,0.0,0.0,0.28,0.11,0.22,0.0,10.0,34.78,0.22,0.61,18,3,4,Peru Liga 1,3
Jhosep Nuñez,0.0,0.0,36.84,0.57,0.0,0.0,1.79,0.64,0.0,0.07,0.0,0.29,0.0,0.0,10.79,81.46,2.64,30.0,0.0,0.07,0.0,0.0,0.14,0.07,0.14,0.0,44.44,51.22,1.93,1.86,14,1,3,Peru Liga 1,3
Ángel Romero,0.0,0.0,71.43,0.32,0.0,0.0,1.68,0.8,0.0,1.56,0.0,0.68,0.08,0.08,32.52,85.36,4.92,49.44,0.0,0.24,0.0,0.0,0.8,0.16,0.4,0.04,47.06,47.51,0.4,1.72,25,3,3,Peru Liga 1,3
Cristian Mejia,0.03,0.03,77.27,0.97,0.03,0.0,1.41,0.76,0.03,0.69,0.0,0.38,0.03,0.0,26.0,80.24,3.83,38.46,0.0,0.07,0.0,0.0,0.97,0.07,0.21,0.0,35.09,46.98,0.79,1.24,29,3,3,Peru Liga 1,3
Walter Tandazo,0.0,0.0,44.44,0.62,0.0,0.0,1.21,0.69,0.0,0.34,0.03,0.45,0.07,0.03,22.03,82.79,4.41,54.55,0.0,0.1,0.0,0.0,0.52,0.03,0.03,0.0,41.67,50.0,0.48,0.97,29,1,3,Peru Liga 1,3
Elvis Payé,0.11,0.22,0.0,0.89,0.0,0.0,0.67,0.11,0.0,0.0,0.0,0.0,0.0,0.11,5.22,87.23,1.89,100.0,0.0,0.22,0.0,0.0,0.44,0.0,0.0,0.0,0.0,41.18,0.89,1.22,9,3,4,Peru Liga 1,3
Santiago Pallares,0.0,0.25,50.0,1.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,12.25,53.06,3.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,57.69,55.0,0.75,0.75,4,2,4,Peru Liga 1,3
Alexander Succar,0.2,0.16,27.27,1.6,0.12,0.0,0.92,0.24,0.0,0.6,0.0,0.16,0.08,0.16,12.68,74.13,4.0,45.45,0.0,0.08,0.0,0.0,0.48,0.04,0.12,0.04,50.0,39.22,1.08,1.32,25,2,4,Peru Liga 1,3
Mathias Carpio,0.08,0.0,65.63,0.44,0.0,0.0,0.32,0.24,0.0,0.04,0.0,0.12,0.08,0.0,13.72,74.93,5.44,67.86,0.0,0.0,0.0,0.0,0.4,0.16,0.0,0.0,20.0,55.79,0.88,0.24,25,1,3,Peru Liga 1,3
Adrian Gutierrez,0.0,0.0,50.0,0.29,0.0,0.0,1.82,1.29,0.0,1.59,0.0,0.53,0.0,0.06,20.71,67.33,3.82,39.24,0.0,0.0,0.0,0.0,0.94,0.12,0.24,0.0,65.63,57.72,0.82,1.18,17,1,2,Peru Liga 1,3
Jimmy Pérez,0.04,0.04,51.52,1.38,0.0,0.0,1.23,0.69,0.0,0.31,0.0,0.58,0.04,0.04,29.96,84.34,8.23,65.71,0.0,0.08,0.0,0.0,0.69,0.12,0.15,0.0,26.67,48.55,1.19,0.85,26,1,3,Peru Liga 1,3
Williams Guzmán,0.0,0.0,60.0,0.11,0.0,0.0,2.37,0.84,0.05,2.0,0.0,0.42,0.0,0.05,20.84,75.25,2.0,39.8,0.0,0.11,0.0,0.0,0.79,0.21,0.16,0.0,66.67,64.76,0.42,0.84,19,1,2,Peru Liga 1,3
Luis Machado,0.1,0.0,40.0,0.8,0.0,0.0,0.5,0.0,0.0,0.6,0.0,0.4,0.2,0.1,6.7,65.67,1.4,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,51.43,46.58,1.0,0.8,10,3,4,Peru Liga 1,3
Franco Medina,0.0,0.0,56.1,0.1,0.0,0.0,1.19,1.0,0.0,1.23,0.0,0.29,0.06,0.06,38.9,83.83,6.52,54.66,0.0,0.03,0.0,0.0,1.26,0.16,0.29,0.0,39.29,49.47,0.74,1.26,31,1,2,Peru Liga 1,3
Juan Diego Lojas,0.0,0.0,100.0,0.29,0.0,0.0,0.41,1.29,0.0,3.71,0.0,0.06,0.0,0.06,13.53,78.26,0.76,47.17,0.0,0.18,0.0,0.0,0.53,0.24,0.29,0.06,62.16,47.83,0.12,1.06,17,3,2,Peru Liga 1,3
Yorkman Tello,0.21,0.0,100.0,0.43,0.0,0.0,3.0,1.36,0.0,1.79,0.0,2.43,0.0,0.0,33.79,80.76,4.07,52.75,0.0,0.5,0.0,0.0,1.64,0.07,0.5,0.14,40.0,48.59,1.29,1.57,14,3,3,Peru Liga 1,3
Emilio Saba,0.0,0.0,56.25,0.27,0.0,0.0,1.27,0.8,0.0,0.93,0.0,0.27,0.13,0.07,17.0,72.94,3.93,32.43,0.0,0.07,0.0,0.0,0.73,0.13,0.13,0.0,60.0,50.62,0.27,1.0,15,1,2,Peru Liga 1,3
Jean Pierre Archimbaud,0.1,0.0,50.0,0.71,0.03,0.0,0.94,0.48,0.0,0.48,0.0,0.61,0.03,0.06,22.87,81.52,4.1,64.58,0.0,0.19,0.0,0.0,0.29,0.06,0.16,0.06,63.64,48.45,0.68,1.26,31,2,2,Peru Liga 1,3
Christian Velarde,0.2,0.0,61.9,0.8,0.07,0.0,1.8,0.87,0.0,1.6,0.0,0.6,0.07,0.07,19.87,79.19,3.47,46.88,0.0,0.27,0.0,0.0,1.07,0.07,0.67,0.13,36.0,51.72,1.73,1.73,15,2,3,Peru Liga 1,3
Claudio Torrejón,0.0,0.0,50.0,0.32,0.0,0.0,2.18,2.23,0.09,2.32,0.0,1.0,0.0,0.0,33.14,80.52,4.09,40.79,0.0,0.14,0.0,0.0,1.32,0.18,0.41,0.05,50.91,50.79,0.82,1.41,22,2,3,Peru Liga 1,3
Diego Espinoza,0.05,0.0,56.1,0.8,0.05,0.0,0.75,0.25,0.0,0.05,0.0,0.25,0.0,0.1,11.55,73.59,3.4,50.0,0.0,0.0,0.0,0.0,1.15,0.1,0.05,0.0,44.44,46.51,0.5,0.9,20,1,4,Peru Liga 1,3
José De la Cruz,0.1,0.0,25.0,0.65,0.0,0.0,0.3,0.1,0.0,0.15,0.0,0.0,0.0,0.1,6.55,78.63,1.75,42.86,0.0,0.0,0.0,0.0,0.15,0.1,0.1,0.0,38.46,37.5,0.35,0.45,20,1,4,Peru Liga 1,3
Elsar Rodas,0.05,0.0,36.36,0.21,0.0,0.0,1.95,1.37,0.0,1.63,0.0,0.84,0.11,0.16,24.11,72.05,5.53,40.0,0.0,0.16,0.0,0.0,0.84,0.11,0.42,0.0,53.85,45.52,0.63,2.0,19,2,2,Peru Liga 1,3
José Zevallos,0.2,0.0,0.0,0.2,0.0,0.0,1.4,0.4,0.0,1.2,0.0,0.4,0.0,0.0,14.6,86.3,2.2,25.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,33.33,47.83,0.6,1.0,5,1,2,Peru Liga 1,3
Marcelo Gaona,0.07,0.07,33.33,0.73,0.0,0.0,0.73,1.2,0.0,1.93,0.0,0.47,0.0,0.0,26.67,77.25,3.87,41.18,0.0,0.2,0.0,0.0,0.47,0.07,0.27,0.07,80.95,51.47,0.33,0.93,15,1,2,Peru Liga 1,3
Luis Carranza,0.0,0.0,87.5,0.71,0.0,0.0,0.29,1.0,0.0,0.0,0.0,0.71,0.0,0.14,11.0,76.62,2.29,40.0,0.0,0.0,0.0,0.0,0.29,0.0,0.14,0.0,20.0,48.57,1.0,0.71,7,2,3,Peru Liga 1,3
Carlos Montoya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2,Peru Liga 1,3
Waldir Calderon,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,2,2,3,Peru Liga 1,3
